buffer_size 32768
Pin to CPU 4
Pointer Chasing: 19747038 cycles.
Pointer Chasing: 19798391 cycles.
Pointer Chasing: 19906421 cycles.
Pointer Chasing: 19960489 cycles.
Pointer Chasing: 19795931 cycles.
Pointer Chasing: 19750834 cycles.
Pointer Chasing: 19728699 cycles.
Pointer Chasing: 19806019 cycles.
Pointer Chasing: 19735433 cycles.
Pointer Chasing: 19886871 cycles.
Pointer Chasing: 19750630 cycles.
Pointer Chasing: 19827002 cycles.
Pointer Chasing: 19741438 cycles.
Pointer Chasing: 19818862 cycles.
Pointer Chasing: 19700335 cycles.
Pointer Chasing: 19846237 cycles.
Pointer Chasing: 19774020 cycles.
Pointer Chasing: 19792566 cycles.
Pointer Chasing: 19761923 cycles.
Pointer Chasing: 19805922 cycles.
Pointer Chasing: 19732334 cycles.
Pointer Chasing: 19794538 cycles.
Pointer Chasing: 19739868 cycles.
Pointer Chasing: 19870359 cycles.
Pointer Chasing: 19754121 cycles.
Pointer Chasing: 19726133 cycles.
Pointer Chasing: 19806855 cycles.
Pointer Chasing: 19717492 cycles.
Pointer Chasing: 19765413 cycles.
Pointer Chasing: 19779253 cycles.
Pointer Chasing: 19844777 cycles.
Pointer Chasing: 19743083 cycles.
Pointer Chasing: 19748469 cycles.
Pointer Chasing: 19770147 cycles.
Pointer Chasing: 19804545 cycles.
Pointer Chasing: 19770323 cycles.
Pointer Chasing: 19810283 cycles.
Pointer Chasing: 19763612 cycles.
Pointer Chasing: 19866014 cycles.
Pointer Chasing: 19782493 cycles.
Pointer Chasing: 19935353 cycles.
Pointer Chasing: 19789871 cycles.
Pointer Chasing: 19851311 cycles.
Pointer Chasing: 19782224 cycles.
Pointer Chasing: 19890059 cycles.
Pointer Chasing: 19844345 cycles.
Pointer Chasing: 19921960 cycles.
Pointer Chasing: 19854151 cycles.
Pointer Chasing: 19768155 cycles.
Pointer Chasing: 19796527 cycles.
Pointer Chasing: 19783278 cycles.
Pointer Chasing: 19787813 cycles.
Pointer Chasing: 19769727 cycles.
Pointer Chasing: 19857459 cycles.
Pointer Chasing: 19788876 cycles.
Pointer Chasing: 19825755 cycles.
Pointer Chasing: 19783083 cycles.
Pointer Chasing: 19802407 cycles.
Pointer Chasing: 19806938 cycles.
Pointer Chasing: 19840215 cycles.
Pointer Chasing: 19759330 cycles.
Pointer Chasing: 19803609 cycles.
Pointer Chasing: 19761273 cycles.
Pointer Chasing: 19901086 cycles.
Pointer Chasing: 19770628 cycles.
Pointer Chasing: 19859580 cycles.
Pointer Chasing: 19840536 cycles.
Pointer Chasing: 19835489 cycles.
Pointer Chasing: 19821937 cycles.
Pointer Chasing: 19774522 cycles.
Pointer Chasing: 19800760 cycles.
Pointer Chasing: 19781355 cycles.
Pointer Chasing: 19801554 cycles.
Pointer Chasing: 19850755 cycles.
Pointer Chasing: 19817341 cycles.
Pointer Chasing: 19765217 cycles.
Pointer Chasing: 19834715 cycles.
Pointer Chasing: 19783311 cycles.
Pointer Chasing: 19818724 cycles.
Pointer Chasing: 19775336 cycles.
Pointer Chasing: 19812187 cycles.
Pointer Chasing: 19785488 cycles.
Pointer Chasing: 19930601 cycles.
Pointer Chasing: 19866192 cycles.
Pointer Chasing: 20028102 cycles.
Pointer Chasing: 19877815 cycles.
Pointer Chasing: 19962116 cycles.
Pointer Chasing: 19945621 cycles.
Pointer Chasing: 19880483 cycles.
Pointer Chasing: 19850900 cycles.
Pointer Chasing: 19881683 cycles.
Pointer Chasing: 19972372 cycles.
Pointer Chasing: 19866076 cycles.
Pointer Chasing: 19809026 cycles.
Pointer Chasing: 19816169 cycles.
Pointer Chasing: 19809871 cycles.
Pointer Chasing: 19804742 cycles.
Pointer Chasing: 19898527 cycles.
Pointer Chasing: 19842649 cycles.
Pointer Chasing: 19930008 cycles.
Pointer Chasing: 19774109 cycles.
Pointer Chasing: 19873609 cycles.
Pointer Chasing: 19755401 cycles.
Pointer Chasing: 19798898 cycles.
Pointer Chasing: 19802522 cycles.
Pointer Chasing: 19830156 cycles.
Pointer Chasing: 19782284 cycles.
Pointer Chasing: 19805045 cycles.
Pointer Chasing: 19829880 cycles.
Pointer Chasing: 19753533 cycles.
Pointer Chasing: 19819811 cycles.
Pointer Chasing: 19770733 cycles.
Pointer Chasing: 19832281 cycles.
Pointer Chasing: 19796210 cycles.
Pointer Chasing: 19842808 cycles.
Pointer Chasing: 19798148 cycles.
Pointer Chasing: 19844044 cycles.
Pointer Chasing: 19826340 cycles.
Pointer Chasing: 19853583 cycles.
Pointer Chasing: 19838802 cycles.
Pointer Chasing: 19980904 cycles.
Pointer Chasing: 19849516 cycles.
Pointer Chasing: 19922441 cycles.
Pointer Chasing: 19756378 cycles.
Pointer Chasing: 19837940 cycles.
Pointer Chasing: 19714754 cycles.
Pointer Chasing: 19790591 cycles.
Pointer Chasing: 19761954 cycles.
Pointer Chasing: 19788876 cycles.
Pointer Chasing: 19817889 cycles.
Pointer Chasing: 19792266 cycles.
Pointer Chasing: 19761589 cycles.
Pointer Chasing: 19717578 cycles.
Pointer Chasing: 19934722 cycles.
Pointer Chasing: 19829199 cycles.
Pointer Chasing: 19865209 cycles.
Pointer Chasing: 19784563 cycles.
Pointer Chasing: 19797268 cycles.
Pointer Chasing: 19792604 cycles.
Pointer Chasing: 19809915 cycles.
Pointer Chasing: 19741812 cycles.
Pointer Chasing: 19833941 cycles.
Pointer Chasing: 19749864 cycles.
Pointer Chasing: 19821175 cycles.
Pointer Chasing: 19801010 cycles.
Pointer Chasing: 19868268 cycles.
Pointer Chasing: 19756928 cycles.
Pointer Chasing: 19767335 cycles.
Pointer Chasing: 19758840 cycles.
Pointer Chasing: 19832493 cycles.
Pointer Chasing: 19787058 cycles.
Pointer Chasing: 19767080 cycles.
Pointer Chasing: 19799750 cycles.
Pointer Chasing: 19772179 cycles.
Pointer Chasing: 19740613 cycles.
Pointer Chasing: 19759445 cycles.
Pointer Chasing: 19764314 cycles.
Pointer Chasing: 19737901 cycles.
Pointer Chasing: 19785688 cycles.
Pointer Chasing: 19730845 cycles.
Pointer Chasing: 19782587 cycles.
Pointer Chasing: 19749573 cycles.
Pointer Chasing: 19807411 cycles.
Pointer Chasing: 19742266 cycles.
Pointer Chasing: 19821460 cycles.
Pointer Chasing: 19831973 cycles.
Pointer Chasing: 19911442 cycles.
Pointer Chasing: 19794738 cycles.
Pointer Chasing: 19809101 cycles.
Pointer Chasing: 19757398 cycles.
Pointer Chasing: 19786976 cycles.
Pointer Chasing: 19748378 cycles.
Pointer Chasing: 19797676 cycles.
Pointer Chasing: 19776896 cycles.
Pointer Chasing: 19781752 cycles.
Pointer Chasing: 19822967 cycles.
Pointer Chasing: 19764318 cycles.
Pointer Chasing: 19838309 cycles.
Pointer Chasing: 19758862 cycles.
Pointer Chasing: 19814349 cycles.
Pointer Chasing: 19808381 cycles.
Pointer Chasing: 19789598 cycles.
Pointer Chasing: 19778565 cycles.
Pointer Chasing: 19839088 cycles.
Pointer Chasing: 19772570 cycles.
Pointer Chasing: 19851209 cycles.
Pointer Chasing: 19788648 cycles.
Pointer Chasing: 19840670 cycles.
Pointer Chasing: 19780980 cycles.
Pointer Chasing: 19814121 cycles.
Pointer Chasing: 19761947 cycles.
Pointer Chasing: 19757338 cycles.
Pointer Chasing: 19797575 cycles.
Pointer Chasing: 19822624 cycles.
Pointer Chasing: 19828373 cycles.
Pointer Chasing: 19855809 cycles.
Pointer Chasing: 19784529 cycles.
Pointer Chasing: 19798813 cycles.
Pointer Chasing: 19806745 cycles.
Pointer Chasing: 19804423 cycles.
Pointer Chasing: 19841698 cycles.
Pointer Chasing: 19774518 cycles.
Pointer Chasing: 19809459 cycles.
Pointer Chasing: 19789276 cycles.
Pointer Chasing: 19844574 cycles.
Pointer Chasing: 19805943 cycles.
Pointer Chasing: 19866542 cycles.
Pointer Chasing: 19804912 cycles.
Pointer Chasing: 19802290 cycles.
Pointer Chasing: 19819855 cycles.
Pointer Chasing: 19876255 cycles.
Pointer Chasing: 19809237 cycles.
Pointer Chasing: 19827249 cycles.
Pointer Chasing: 19812217 cycles.
Pointer Chasing: 19891743 cycles.
Pointer Chasing: 19795649 cycles.
Pointer Chasing: 19807858 cycles.
Pointer Chasing: 19829579 cycles.
Pointer Chasing: 19817498 cycles.
Pointer Chasing: 19869334 cycles.
Pointer Chasing: 19873594 cycles.
Pointer Chasing: 19836325 cycles.
Pointer Chasing: 19776848 cycles.
Pointer Chasing: 19799661 cycles.
Pointer Chasing: 19775156 cycles.
Pointer Chasing: 19812714 cycles.
Pointer Chasing: 19786398 cycles.
Pointer Chasing: 19777403 cycles.
Pointer Chasing: 19777802 cycles.
Pointer Chasing: 19820797 cycles.
Pointer Chasing: 19799053 cycles.
Pointer Chasing: 19777761 cycles.
Pointer Chasing: 19757313 cycles.
Pointer Chasing: 19800823 cycles.
Pointer Chasing: 19751759 cycles.
Pointer Chasing: 19827826 cycles.
Pointer Chasing: 19767817 cycles.
Pointer Chasing: 19800907 cycles.
Pointer Chasing: 19777810 cycles.
Pointer Chasing: 19745498 cycles.
Pointer Chasing: 19878840 cycles.
Pointer Chasing: 19866007 cycles.
Pointer Chasing: 19788893 cycles.
Pointer Chasing: 19813166 cycles.
Pointer Chasing: 19839475 cycles.
Pointer Chasing: 19762318 cycles.
Pointer Chasing: 19878868 cycles.
Pointer Chasing: 19754413 cycles.
Pointer Chasing: 19901547 cycles.
Pointer Chasing: 19740564 cycles.
Pointer Chasing: 19837248 cycles.
Pointer Chasing: 19774683 cycles.
Pointer Chasing: 19790944 cycles.
Pointer Chasing: 19726473 cycles.
Pointer Chasing: 19802838 cycles.
Pointer Chasing: 19778993 cycles.
Pointer Chasing: 19823370 cycles.
Pointer Chasing: 19766337 cycles.
Pointer Chasing: 19835904 cycles.
Pointer Chasing: 19792345 cycles.
Pointer Chasing: 19741253 cycles.
Pointer Chasing: 19813956 cycles.
Pointer Chasing: 19800174 cycles.
Pointer Chasing: 19829417 cycles.
Pointer Chasing: 19758653 cycles.
Pointer Chasing: 19825506 cycles.
Pointer Chasing: 19769555 cycles.
Pointer Chasing: 19782392 cycles.
Pointer Chasing: 19795203 cycles.
Pointer Chasing: 19846177 cycles.
Pointer Chasing: 19790561 cycles.
Pointer Chasing: 19831198 cycles.
Pointer Chasing: 19781937 cycles.
Pointer Chasing: 19798990 cycles.
Pointer Chasing: 19794335 cycles.
Pointer Chasing: 19821636 cycles.
Pointer Chasing: 19829869 cycles.
Pointer Chasing: 19875397 cycles.
Pointer Chasing: 19850251 cycles.
Pointer Chasing: 19850002 cycles.
Pointer Chasing: 19844812 cycles.
Pointer Chasing: 19824326 cycles.
Pointer Chasing: 19785308 cycles.
Pointer Chasing: 19790731 cycles.
Pointer Chasing: 19900380 cycles.
Pointer Chasing: 19789284 cycles.
Pointer Chasing: 19799781 cycles.
Pointer Chasing: 19780477 cycles.
Pointer Chasing: 19823077 cycles.
Pointer Chasing: 19739932 cycles.
Pointer Chasing: 19820739 cycles.
Pointer Chasing: 19763588 cycles.
Pointer Chasing: 19787967 cycles.
Pointer Chasing: 19746959 cycles.
Pointer Chasing: 19826139 cycles.
Pointer Chasing: 19744837 cycles.
Pointer Chasing: 19793831 cycles.
Pointer Chasing: 19774058 cycles.
Pointer Chasing: 19807633 cycles.
Pointer Chasing: 19774691 cycles.
Pointer Chasing: 19800786 cycles.
Pointer Chasing: 20010932 cycles.
Pointer Chasing: 19909769 cycles.
Pointer Chasing: 19888105 cycles.
Pointer Chasing: 19911944 cycles.
Pointer Chasing: 19935237 cycles.
Pointer Chasing: 19903754 cycles.
Pointer Chasing: 19951159 cycles.
Pointer Chasing: 19921557 cycles.
Pointer Chasing: 19924380 cycles.
Pointer Chasing: 19929356 cycles.
Pointer Chasing: 19918429 cycles.
Pointer Chasing: 19920399 cycles.
Pointer Chasing: 19934633 cycles.
Pointer Chasing: 19937798 cycles.
Pointer Chasing: 19889424 cycles.
Pointer Chasing: 19894226 cycles.
Pointer Chasing: 20030474 cycles.
Pointer Chasing: 19926281 cycles.
Pointer Chasing: 19989590 cycles.
Pointer Chasing: 20020302 cycles.
Pointer Chasing: 19794353 cycles.
Pointer Chasing: 19955043 cycles.
Pointer Chasing: 19790978 cycles.
Pointer Chasing: 19934018 cycles.
Pointer Chasing: 19843906 cycles.
Pointer Chasing: 19831037 cycles.
Pointer Chasing: 19802808 cycles.
Pointer Chasing: 19828660 cycles.
Pointer Chasing: 19769403 cycles.
Pointer Chasing: 19848982 cycles.
Pointer Chasing: 19807060 cycles.
Pointer Chasing: 19810535 cycles.
Pointer Chasing: 19738280 cycles.
Pointer Chasing: 19787468 cycles.
Pointer Chasing: 19774098 cycles.
Pointer Chasing: 19862323 cycles.
Pointer Chasing: 19761855 cycles.
Pointer Chasing: 19839926 cycles.
Pointer Chasing: 19781225 cycles.
Pointer Chasing: 19870530 cycles.
Pointer Chasing: 19789064 cycles.
Pointer Chasing: 19776428 cycles.
Pointer Chasing: 19825540 cycles.
Pointer Chasing: 19805539 cycles.
Pointer Chasing: 19798215 cycles.
Pointer Chasing: 19805658 cycles.
Pointer Chasing: 19820871 cycles.
Pointer Chasing: 19790902 cycles.
Pointer Chasing: 19851783 cycles.
Pointer Chasing: 19814433 cycles.
Pointer Chasing: 19831160 cycles.
Pointer Chasing: 19872242 cycles.
Pointer Chasing: 19840796 cycles.
Pointer Chasing: 19839389 cycles.
Pointer Chasing: 19830831 cycles.
Pointer Chasing: 19859774 cycles.
Pointer Chasing: 19918496 cycles.
Pointer Chasing: 19798697 cycles.
Pointer Chasing: 19895978 cycles.
Pointer Chasing: 19840556 cycles.
Pointer Chasing: 19867010 cycles.
Pointer Chasing: 19859713 cycles.
Pointer Chasing: 19868758 cycles.
Pointer Chasing: 19863007 cycles.
Pointer Chasing: 19797396 cycles.
Pointer Chasing: 19802834 cycles.
Pointer Chasing: 19922120 cycles.
Pointer Chasing: 19830000 cycles.
Pointer Chasing: 19783065 cycles.
Pointer Chasing: 19833702 cycles.
Pointer Chasing: 19811283 cycles.
Pointer Chasing: 19800738 cycles.
Pointer Chasing: 19791176 cycles.
Pointer Chasing: 19824446 cycles.
Pointer Chasing: 19807126 cycles.
Pointer Chasing: 19813898 cycles.
Pointer Chasing: 19782094 cycles.
Pointer Chasing: 19909535 cycles.
Pointer Chasing: 19806645 cycles.
Pointer Chasing: 19953057 cycles.
Pointer Chasing: 19883315 cycles.
Pointer Chasing: 19933751 cycles.
Pointer Chasing: 19840378 cycles.
Pointer Chasing: 19838878 cycles.
Pointer Chasing: 19870203 cycles.
Pointer Chasing: 19758580 cycles.
Pointer Chasing: 19807691 cycles.
Pointer Chasing: 19753262 cycles.
Pointer Chasing: 19846055 cycles.
Pointer Chasing: 19768188 cycles.
Pointer Chasing: 19792547 cycles.
Pointer Chasing: 19842925 cycles.
Pointer Chasing: 19826645 cycles.
Pointer Chasing: 19796919 cycles.
Pointer Chasing: 19792545 cycles.
Pointer Chasing: 19750900 cycles.
Pointer Chasing: 19835710 cycles.
Pointer Chasing: 19751159 cycles.
Pointer Chasing: 19830032 cycles.
Pointer Chasing: 19770783 cycles.
Pointer Chasing: 19824998 cycles.
Pointer Chasing: 19760133 cycles.
Pointer Chasing: 19920937 cycles.
Pointer Chasing: 19854558 cycles.
Pointer Chasing: 19776722 cycles.
Pointer Chasing: 19781802 cycles.
Pointer Chasing: 19836565 cycles.
Pointer Chasing: 19854622 cycles.
Pointer Chasing: 19766285 cycles.
Pointer Chasing: 19788388 cycles.
Pointer Chasing: 19760505 cycles.
Pointer Chasing: 19837209 cycles.
Pointer Chasing: 19751214 cycles.
Pointer Chasing: 19800046 cycles.
Pointer Chasing: 19787300 cycles.
Pointer Chasing: 19778381 cycles.
Pointer Chasing: 19761202 cycles.
Pointer Chasing: 19894258 cycles.
Pointer Chasing: 19794438 cycles.
Pointer Chasing: 19826386 cycles.
Pointer Chasing: 19771755 cycles.
Pointer Chasing: 19821898 cycles.
Pointer Chasing: 19772106 cycles.
Pointer Chasing: 19787352 cycles.
Pointer Chasing: 19792138 cycles.
buffer_size 212992
Pin to CPU 4
lfsr_bit 25
Pointer Chasing: 20960767 cycles.
Pointer Chasing: 20983867 cycles.
Pointer Chasing: 20934835 cycles.
Pointer Chasing: 20946493 cycles.
Pointer Chasing: 20901326 cycles.
Pointer Chasing: 20968240 cycles.
Pointer Chasing: 20805513 cycles.
Pointer Chasing: 20762758 cycles.
Pointer Chasing: 20845998 cycles.
Pointer Chasing: 20734057 cycles.
Pointer Chasing: 20692294 cycles.
Pointer Chasing: 20725035 cycles.
Pointer Chasing: 20702848 cycles.
Pointer Chasing: 20705906 cycles.
Pointer Chasing: 20839812 cycles.
Pointer Chasing: 20715130 cycles.
Pointer Chasing: 20866452 cycles.
Pointer Chasing: 20776053 cycles.
Pointer Chasing: 20755161 cycles.
Pointer Chasing: 20765545 cycles.
Pointer Chasing: 20718011 cycles.
Pointer Chasing: 20803971 cycles.
Pointer Chasing: 20762138 cycles.
Pointer Chasing: 20826443 cycles.
Pointer Chasing: 20714520 cycles.
Pointer Chasing: 20785967 cycles.
Pointer Chasing: 20699593 cycles.
Pointer Chasing: 20848029 cycles.
Pointer Chasing: 20821653 cycles.
Pointer Chasing: 20738289 cycles.
Pointer Chasing: 20855261 cycles.
Pointer Chasing: 20740823 cycles.
Pointer Chasing: 20884283 cycles.
Pointer Chasing: 20746642 cycles.
Pointer Chasing: 20788659 cycles.
Pointer Chasing: 20728875 cycles.
Pointer Chasing: 20787242 cycles.
Pointer Chasing: 20778380 cycles.
Pointer Chasing: 20804263 cycles.
Pointer Chasing: 20759599 cycles.
Pointer Chasing: 20710857 cycles.
Pointer Chasing: 20818041 cycles.
Pointer Chasing: 20710686 cycles.
Pointer Chasing: 20752641 cycles.
Pointer Chasing: 20708900 cycles.
Pointer Chasing: 20735176 cycles.
Pointer Chasing: 20712795 cycles.
Pointer Chasing: 20721910 cycles.
Pointer Chasing: 20752683 cycles.
Pointer Chasing: 20715352 cycles.
Pointer Chasing: 20766026 cycles.
Pointer Chasing: 20828497 cycles.
Pointer Chasing: 20898724 cycles.
Pointer Chasing: 20713502 cycles.
Pointer Chasing: 20781205 cycles.
Pointer Chasing: 20721629 cycles.
Pointer Chasing: 20769837 cycles.
Pointer Chasing: 20770768 cycles.
Pointer Chasing: 20805445 cycles.
Pointer Chasing: 20810061 cycles.
Pointer Chasing: 20748747 cycles.
Pointer Chasing: 20796343 cycles.
Pointer Chasing: 20746689 cycles.
Pointer Chasing: 20781106 cycles.
Pointer Chasing: 20764130 cycles.
Pointer Chasing: 20767238 cycles.
Pointer Chasing: 20725363 cycles.
Pointer Chasing: 20775642 cycles.
Pointer Chasing: 20792899 cycles.
Pointer Chasing: 20756940 cycles.
Pointer Chasing: 20812156 cycles.
Pointer Chasing: 20725101 cycles.
Pointer Chasing: 20774615 cycles.
Pointer Chasing: 20794017 cycles.
Pointer Chasing: 20870257 cycles.
Pointer Chasing: 20813905 cycles.
Pointer Chasing: 20781855 cycles.
Pointer Chasing: 20745510 cycles.
Pointer Chasing: 20781330 cycles.
Pointer Chasing: 20758380 cycles.
Pointer Chasing: 20724844 cycles.
Pointer Chasing: 20772483 cycles.
Pointer Chasing: 20741864 cycles.
Pointer Chasing: 20787835 cycles.
Pointer Chasing: 20702451 cycles.
Pointer Chasing: 20754967 cycles.
Pointer Chasing: 20735903 cycles.
Pointer Chasing: 20789798 cycles.
Pointer Chasing: 20800935 cycles.
Pointer Chasing: 20880984 cycles.
Pointer Chasing: 20757485 cycles.
Pointer Chasing: 20708970 cycles.
Pointer Chasing: 20849374 cycles.
Pointer Chasing: 20732404 cycles.
Pointer Chasing: 20859436 cycles.
Pointer Chasing: 20738025 cycles.
Pointer Chasing: 20752842 cycles.
Pointer Chasing: 20756795 cycles.
Pointer Chasing: 20759120 cycles.
Pointer Chasing: 20874723 cycles.
Pointer Chasing: 20750043 cycles.
Pointer Chasing: 20755175 cycles.
Pointer Chasing: 20702977 cycles.
Pointer Chasing: 20764239 cycles.
Pointer Chasing: 20748020 cycles.
Pointer Chasing: 20827097 cycles.
Pointer Chasing: 20760720 cycles.
Pointer Chasing: 20733205 cycles.
Pointer Chasing: 20687200 cycles.
Pointer Chasing: 20806342 cycles.
Pointer Chasing: 20750750 cycles.
Pointer Chasing: 20709007 cycles.
Pointer Chasing: 20761993 cycles.
Pointer Chasing: 20739670 cycles.
Pointer Chasing: 20822493 cycles.
Pointer Chasing: 20714102 cycles.
Pointer Chasing: 20775343 cycles.
Pointer Chasing: 20728619 cycles.
Pointer Chasing: 20740014 cycles.
Pointer Chasing: 20754268 cycles.
Pointer Chasing: 20772836 cycles.
Pointer Chasing: 20786453 cycles.
Pointer Chasing: 20710664 cycles.
Pointer Chasing: 20759338 cycles.
Pointer Chasing: 20793812 cycles.
Pointer Chasing: 20756102 cycles.
Pointer Chasing: 20736128 cycles.
Pointer Chasing: 20856652 cycles.
Pointer Chasing: 20712888 cycles.
Pointer Chasing: 20779181 cycles.
Pointer Chasing: 20845118 cycles.
Pointer Chasing: 20775580 cycles.
Pointer Chasing: 20829674 cycles.
Pointer Chasing: 20756926 cycles.
Pointer Chasing: 20773892 cycles.
Pointer Chasing: 20789001 cycles.
Pointer Chasing: 20814297 cycles.
Pointer Chasing: 20703796 cycles.
Pointer Chasing: 20894369 cycles.
Pointer Chasing: 20747931 cycles.
Pointer Chasing: 20831505 cycles.
Pointer Chasing: 20854671 cycles.
Pointer Chasing: 20733617 cycles.
Pointer Chasing: 20774040 cycles.
Pointer Chasing: 20733988 cycles.
Pointer Chasing: 20814534 cycles.
Pointer Chasing: 20796816 cycles.
Pointer Chasing: 20830774 cycles.
Pointer Chasing: 20743699 cycles.
Pointer Chasing: 20763493 cycles.
Pointer Chasing: 20783761 cycles.
Pointer Chasing: 20756608 cycles.
Pointer Chasing: 20856102 cycles.
Pointer Chasing: 20729195 cycles.
Pointer Chasing: 20768856 cycles.
Pointer Chasing: 20811600 cycles.
Pointer Chasing: 20746966 cycles.
Pointer Chasing: 20720107 cycles.
Pointer Chasing: 20770183 cycles.
Pointer Chasing: 20739689 cycles.
Pointer Chasing: 20814064 cycles.
Pointer Chasing: 20761146 cycles.
Pointer Chasing: 20781250 cycles.
Pointer Chasing: 20864970 cycles.
Pointer Chasing: 20835514 cycles.
Pointer Chasing: 20875250 cycles.
Pointer Chasing: 20728912 cycles.
Pointer Chasing: 20759127 cycles.
Pointer Chasing: 20733065 cycles.
Pointer Chasing: 20853284 cycles.
Pointer Chasing: 20740762 cycles.
Pointer Chasing: 20795223 cycles.
Pointer Chasing: 20765868 cycles.
Pointer Chasing: 20744330 cycles.
Pointer Chasing: 20825417 cycles.
Pointer Chasing: 20756513 cycles.
Pointer Chasing: 20724312 cycles.
Pointer Chasing: 20713141 cycles.
Pointer Chasing: 20720724 cycles.
Pointer Chasing: 20736911 cycles.
Pointer Chasing: 20743342 cycles.
Pointer Chasing: 20798355 cycles.
Pointer Chasing: 20708145 cycles.
Pointer Chasing: 20713147 cycles.
Pointer Chasing: 20706558 cycles.
Pointer Chasing: 20714436 cycles.
Pointer Chasing: 20733360 cycles.
Pointer Chasing: 20789149 cycles.
Pointer Chasing: 20706817 cycles.
Pointer Chasing: 20752589 cycles.
Pointer Chasing: 20695060 cycles.
Pointer Chasing: 20791330 cycles.
Pointer Chasing: 20747237 cycles.
Pointer Chasing: 20715217 cycles.
Pointer Chasing: 20725316 cycles.
Pointer Chasing: 20706400 cycles.
Pointer Chasing: 20779241 cycles.
Pointer Chasing: 20706549 cycles.
Pointer Chasing: 20715526 cycles.
Pointer Chasing: 20698880 cycles.
Pointer Chasing: 20726199 cycles.
Pointer Chasing: 20706041 cycles.
Pointer Chasing: 20712229 cycles.
Pointer Chasing: 20736662 cycles.
Pointer Chasing: 20679431 cycles.
Pointer Chasing: 20730154 cycles.
Pointer Chasing: 20790371 cycles.
Pointer Chasing: 20798485 cycles.
Pointer Chasing: 20676035 cycles.
Pointer Chasing: 20759890 cycles.
Pointer Chasing: 20703610 cycles.
Pointer Chasing: 20713818 cycles.
Pointer Chasing: 20764388 cycles.
Pointer Chasing: 20723430 cycles.
Pointer Chasing: 20740452 cycles.
Pointer Chasing: 20694453 cycles.
Pointer Chasing: 20796427 cycles.
Pointer Chasing: 20754987 cycles.
Pointer Chasing: 20773736 cycles.
Pointer Chasing: 20697582 cycles.
Pointer Chasing: 20739223 cycles.
Pointer Chasing: 20674508 cycles.
Pointer Chasing: 20754877 cycles.
Pointer Chasing: 20774256 cycles.
Pointer Chasing: 20700022 cycles.
Pointer Chasing: 20738524 cycles.
Pointer Chasing: 20696306 cycles.
Pointer Chasing: 20727136 cycles.
Pointer Chasing: 20711532 cycles.
Pointer Chasing: 20739643 cycles.
Pointer Chasing: 20686650 cycles.
Pointer Chasing: 20760571 cycles.
Pointer Chasing: 20725176 cycles.
Pointer Chasing: 20773149 cycles.
Pointer Chasing: 20742640 cycles.
Pointer Chasing: 20747835 cycles.
Pointer Chasing: 20742391 cycles.
Pointer Chasing: 20743746 cycles.
Pointer Chasing: 20793547 cycles.
Pointer Chasing: 20724976 cycles.
Pointer Chasing: 20821144 cycles.
Pointer Chasing: 20777599 cycles.
Pointer Chasing: 20731198 cycles.
Pointer Chasing: 20741378 cycles.
Pointer Chasing: 20751116 cycles.
Pointer Chasing: 20798107 cycles.
Pointer Chasing: 20732382 cycles.
Pointer Chasing: 20771530 cycles.
Pointer Chasing: 20722520 cycles.
Pointer Chasing: 20831431 cycles.
Pointer Chasing: 20719188 cycles.
Pointer Chasing: 20816770 cycles.
Pointer Chasing: 20732293 cycles.
Pointer Chasing: 20902655 cycles.
Pointer Chasing: 20766672 cycles.
Pointer Chasing: 20689242 cycles.
Pointer Chasing: 20828075 cycles.
Pointer Chasing: 20764024 cycles.
Pointer Chasing: 20743669 cycles.
Pointer Chasing: 20752616 cycles.
Pointer Chasing: 20748555 cycles.
Pointer Chasing: 20740168 cycles.
Pointer Chasing: 20775971 cycles.
Pointer Chasing: 20752738 cycles.
Pointer Chasing: 20815189 cycles.
Pointer Chasing: 20792606 cycles.
Pointer Chasing: 20770421 cycles.
Pointer Chasing: 20794221 cycles.
Pointer Chasing: 20727751 cycles.
Pointer Chasing: 20784322 cycles.
Pointer Chasing: 20734027 cycles.
Pointer Chasing: 20733968 cycles.
Pointer Chasing: 20707040 cycles.
Pointer Chasing: 20767852 cycles.
Pointer Chasing: 20764096 cycles.
Pointer Chasing: 20727499 cycles.
Pointer Chasing: 20761179 cycles.
Pointer Chasing: 20715992 cycles.
Pointer Chasing: 20771341 cycles.
Pointer Chasing: 20949540 cycles.
Pointer Chasing: 20869113 cycles.
Pointer Chasing: 20740363 cycles.
Pointer Chasing: 20829570 cycles.
Pointer Chasing: 20733537 cycles.
Pointer Chasing: 20783564 cycles.
Pointer Chasing: 20790103 cycles.
Pointer Chasing: 20735784 cycles.
Pointer Chasing: 20748178 cycles.
Pointer Chasing: 20742547 cycles.
Pointer Chasing: 20762832 cycles.
Pointer Chasing: 20742747 cycles.
Pointer Chasing: 20781767 cycles.
Pointer Chasing: 20738130 cycles.
Pointer Chasing: 20757507 cycles.
Pointer Chasing: 20730476 cycles.
Pointer Chasing: 20800567 cycles.
Pointer Chasing: 20765544 cycles.
Pointer Chasing: 20753505 cycles.
Pointer Chasing: 20799872 cycles.
Pointer Chasing: 20743517 cycles.
Pointer Chasing: 20793758 cycles.
Pointer Chasing: 20729732 cycles.
Pointer Chasing: 20761028 cycles.
Pointer Chasing: 20743874 cycles.
Pointer Chasing: 20747305 cycles.
Pointer Chasing: 20767536 cycles.
Pointer Chasing: 20715023 cycles.
Pointer Chasing: 20757353 cycles.
