valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,487.850578,20.026624,1,S,,,,,,"ref iteration #1"
400.perlbench,9770,487.44974,20.04309,0,S,,,,,,"ref iteration #2"
400.perlbench,9770,491.197922,19.890149,0,S,,,,,,"ref iteration #3"
401.bzip2,9650,549.276606,17.568562,0,S,,,,,,"ref iteration #1"
401.bzip2,9650,558.050386,17.292345,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,551.653611,17.492861,1,S,,,,,,"ref iteration #3"
403.gcc,8050,320.51476,25.11585,0,S,,,,,,"ref iteration #1"
403.gcc,8050,318.32391,25.288707,0,S,,,,,,"ref iteration #2"
403.gcc,8050,318.604759,25.266415,1,S,,,,,,"ref iteration #3"
429.mcf,9120,433.718027,21.027487,0,S,,,,,,"ref iteration #1"
429.mcf,9120,387.931981,23.509276,0,S,,,,,,"ref iteration #2"
429.mcf,9120,415.01194,21.975271,1,S,,,,,,"ref iteration #3"
445.gobmk,10490,518.047577,20.249105,1,S,,,,,,"ref iteration #1"
445.gobmk,10490,518.35952,20.23692,0,S,,,,,,"ref iteration #2"
445.gobmk,10490,517.731504,20.261467,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,319.795502,29.174894,1,S,,,,,,"ref iteration #1"
456.hmmer,9330,319.677106,29.1857,0,S,,,,,,"ref iteration #2"
456.hmmer,9330,320.320608,29.127068,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,713.872429,16.949807,0,S,,,,,,"ref iteration #1"
458.sjeng,12100,712.678145,16.978211,1,S,,,,,,"ref iteration #2"
458.sjeng,12100,703.695339,17.194941,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,308.621512,67.137251,1,S,,,,,,"ref iteration #1"
462.libquantum,20720,308.617997,67.138016,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,315.438664,65.686304,0,S,,,,,,"ref iteration #3"
464.h264ref,22130,494.089564,44.78945,1,S,,,,,,"ref iteration #1"
464.h264ref,22130,495.368582,44.673806,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,493.263809,44.864431,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,538.991408,11.595732,1,S,,,,,,"ref iteration #1"
471.omnetpp,6250,520.576299,12.005925,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,541.41172,11.543895,0,S,,,,,,"ref iteration #3"
473.astar,7020,444.352173,15.79828,0,S,,,,,,"ref iteration #1"
473.astar,7020,447.252599,15.695828,1,S,,,,,,"ref iteration #2"
473.astar,7020,451.928121,15.533444,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,263.278948,26.207944,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,264.10661,26.12581,1,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,265.862718,25.953244,0,S,,,,,,"ref iteration #3"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,487.850578,20.026624,1,S,,,,,NR,"SelectedIteration (base #1)"
401.bzip2,9650,551.653611,17.492861,1,S,,,,,NR,"SelectedIteration (base #3)"
403.gcc,8050,318.604759,25.266415,1,S,,,,,NR,"SelectedIteration (base #3)"
429.mcf,9120,415.01194,21.975271,1,S,,,,,NR,"SelectedIteration (base #3)"
445.gobmk,10490,518.047577,20.249105,1,S,,,,,NR,"SelectedIteration (base #1)"
456.hmmer,9330,319.795502,29.174894,1,S,,,,,NR,"SelectedIteration (base #1)"
458.sjeng,12100,712.678145,16.978211,1,S,,,,,NR,"SelectedIteration (base #2)"
462.libquantum,20720,308.621512,67.137251,1,S,,,,,NR,"SelectedIteration (base #1)"
464.h264ref,22130,494.089564,44.78945,1,S,,,,,NR,"SelectedIteration (base #1)"
471.omnetpp,6250,538.991408,11.595732,1,S,,,,,NR,"SelectedIteration (base #1)"
473.astar,7020,447.252599,15.695828,1,S,,,,,NR,"SelectedIteration (base #2)"
483.xalancbmk,6900,264.10661,26.12581,1,S,,,,,NR,"SelectedIteration (base #2)"

