valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,1718.51324,5.685147,1,S,,,,,,"ref iteration #1"
400.perlbench,9770,1715.930284,5.693705,0,S,,,,,,"ref iteration #2"
400.perlbench,9770,1720.855308,5.677409,0,S,,,,,,"ref iteration #3"
401.bzip2,9650,1807.106692,5.340028,1,S,,,,,,"ref iteration #1"
401.bzip2,9650,1804.55426,5.347581,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,1807.37495,5.339235,0,S,,,,,,"ref iteration #3"
403.gcc,8050,1172.940326,6.863094,0,S,,,,,,"ref iteration #1"
403.gcc,8050,1173.160324,6.861807,1,S,,,,,,"ref iteration #2"
403.gcc,8050,1175.127098,6.850323,0,S,,,,,,"ref iteration #3"
429.mcf,9120,2993.000485,3.047109,0,S,,,,,,"ref iteration #1"
429.mcf,9120,2953.707448,3.087645,0,S,,,,,,"ref iteration #2"
429.mcf,9120,2985.388573,3.054879,1,S,,,,,,"ref iteration #3"
445.gobmk,10490,1703.059417,6.159503,0,S,,,,,,"ref iteration #1"
445.gobmk,10490,1709.374056,6.136749,1,S,,,,,,"ref iteration #2"
445.gobmk,10490,1710.697294,6.132002,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,1418.363681,6.578003,1,S,,,,,,"ref iteration #1"
456.hmmer,9330,1417.667995,6.581231,0,S,,,,,,"ref iteration #2"
456.hmmer,9330,1421.175862,6.564986,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,2341.558399,5.167499,1,S,,,,,,"ref iteration #1"
458.sjeng,12100,2325.193216,5.203869,0,S,,,,,,"ref iteration #2"
458.sjeng,12100,2341.942378,5.166651,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,1465.635433,14.137213,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,1281.219489,16.172092,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,1284.860433,16.126265,1,S,,,,,,"ref iteration #3"
464.h264ref,22130,2182.417279,10.140132,1,S,,,,,,"ref iteration #1"
464.h264ref,22130,2174.220312,10.178361,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,2188.850745,10.110328,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,1718.178263,3.637574,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,1701.745648,3.672699,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,1710.209093,3.654524,1,S,,,,,,"ref iteration #3"
473.astar,7020,1431.336158,4.904508,0,S,,,,,,"ref iteration #1"
473.astar,7020,1405.392094,4.995047,0,S,,,,,,"ref iteration #2"
473.astar,7020,1408.832338,4.98285,1,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,1068.013491,6.460593,1,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,1069.550297,6.45131,0,S,,,,,,"ref iteration #2"
