valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,500.009337,19.539635,1,S,,,,,,"ref iteration #1"
400.perlbench,9770,496.111876,19.693139,0,S,,,,,,"ref iteration #2"
400.perlbench,9770,502.333272,19.449239,0,S,,,,,,"ref iteration #3"
401.bzip2,9650,698.034182,13.824538,1,S,,,,,,"ref iteration #1"
401.bzip2,9650,705.00523,13.687842,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,691.684098,13.951456,0,S,,,,,,"ref iteration #3"
403.gcc,8050,536.246674,15.011748,1,S,,,,,,"ref iteration #1"
403.gcc,8050,537.33631,14.981307,0,S,,,,,,"ref iteration #2"
403.gcc,8050,531.970912,15.132406,0,S,,,,,,"ref iteration #3"
429.mcf,9120,575.378611,15.850433,0,S,,,,,,"ref iteration #1"
429.mcf,9120,572.117759,15.940774,1,S,,,,,,"ref iteration #2"
429.mcf,9120,567.222186,16.078356,0,S,,,,,,"ref iteration #3"
445.gobmk,10490,469.827388,22.327349,0,S,,,,,,"ref iteration #1"
445.gobmk,10490,469.938291,22.32208,1,S,,,,,,"ref iteration #2"
445.gobmk,10490,470.400008,22.30017,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,269.730895,34.590031,0,S,,,,,,"ref iteration #1"
456.hmmer,9330,269.043834,34.678364,1,S,,,,,,"ref iteration #2"
456.hmmer,9330,268.817693,34.707537,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,728.334046,16.613256,0,S,,,,,,"ref iteration #1"
458.sjeng,12100,731.867341,16.533051,1,S,,,,,,"ref iteration #2"
458.sjeng,12100,731.988844,16.530307,0,S,,,,,,"ref iteration #3"
462.libquantum,20720,292.235459,70.901731,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,274.873753,75.38006,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,287.912064,71.966418,1,S,,,,,,"ref iteration #3"
464.h264ref,22130,492.974165,44.890791,0,S,,,,,,"ref iteration #1"
464.h264ref,22130,491.709183,45.006278,1,S,,,,,,"ref iteration #2"
464.h264ref,22130,489.513141,45.208184,0,S,,,,,,"ref iteration #3"
471.omnetpp,6250,872.11526,7.166484,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,889.884268,7.023385,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,887.935191,7.038802,1,S,,,,,,"ref iteration #3"
473.astar,7020,495.341584,14.172039,1,S,,,,,,"ref iteration #1"
473.astar,7020,493.276691,14.231364,0,S,,,,,,"ref iteration #2"
473.astar,7020,497.971517,14.097192,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,448.158363,15.396343,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,457.324234,15.087764,1,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,459.320603,15.022187,0,S,,,,,,"ref iteration #3"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,500.009337,19.539635,1,S,,,,,NR,"SelectedIteration (base #1)"
401.bzip2,9650,698.034182,13.824538,1,S,,,,,NR,"SelectedIteration (base #1)"
403.gcc,8050,536.246674,15.011748,1,S,,,,,NR,"SelectedIteration (base #1)"
429.mcf,9120,572.117759,15.940774,1,S,,,,,NR,"SelectedIteration (base #2)"
445.gobmk,10490,469.938291,22.32208,1,S,,,,,NR,"SelectedIteration (base #2)"
456.hmmer,9330,269.043834,34.678364,1,S,,,,,NR,"SelectedIteration (base #2)"
458.sjeng,12100,731.867341,16.533051,1,S,,,,,NR,"SelectedIteration (base #2)"
462.libquantum,20720,287.912064,71.966418,1,S,,,,,NR,"SelectedIteration (base #3)"
464.h264ref,22130,491.709183,45.006278,1,S,,,,,NR,"SelectedIteration (base #2)"
471.omnetpp,6250,887.935191,7.038802,1,S,,,,,NR,"SelectedIteration (base #3)"
473.astar,7020,495.341584,14.172039,1,S,,,,,NR,"SelectedIteration (base #1)"
483.xalancbmk,6900,457.324234,15.087764,1,S,,,,,NR,"SelectedIteration (base #2)"

SPECint_base2006,19.974124,,19.974124
SPECint2006,"Not Run",,,,,,,"Not Run"

"Run number:",012

"Hardware Vendor:",
"Hardware Model:",
"Date tested:",Oct-2024
"CPU2006 License:",0
"Test sponsor:",
"Tested by:",
"Hardware avail:",Dec-9999
"Software avail:",Mar-2008


HARDWARE

"CPU Name"," "
"CPU Characteristics"," "
"CPU MHz"," "
FPU," "
"CPU(s) enabled"," cores,  chips,  cores/chip,  threads/core"
"CPU(s) orderable"," "
"Primary Cache"," "
"Secondary Cache"," "
"L3 Cache"," "
"Other Cache"," "
Memory," "
"Disk Subsystem"," "
"Other Hardware"," "

SOFTWARE

"Operating System","QEMU AArch64 Usermode"
Compiler,clang
"Auto Parallel",No
"File System"," "
"System State"," "
"Base Pointers",64-bit
"Peak Pointers","Not Applicable"
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"Base Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Portability Flags"
400.perlbench," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX_X64"
401.bzip2," -DSPEC_CPU_LP64"
403.gcc," -DSPEC_CPU_LP64"
429.mcf," -DSPEC_CPU_LP64"
445.gobmk," -DSPEC_CPU_LP64"
456.hmmer," -DSPEC_CPU_LP64"
458.sjeng," -DSPEC_CPU_LP64"
462.libquantum," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"
464.h264ref," -DSPEC_CPU_LP64"
471.omnetpp," -DSPEC_CPU_LP64"
473.astar," -DSPEC_CPU_LP64"
483.xalancbmk," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"

"Base Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Unknown Flags"
400.perlbench," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"
401.bzip2," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"
403.gcc," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," /home/XXXXXXXX/repos/llvm-mte/.buildcross/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/repos/llvm-mte/toolchains/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"
