valid,0

"Full Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,1560.716329,6.259946,0,S,,,,,,"ref iteration #1"
400.perlbench,9770,1566.64707,6.236248,0,S,,,,,,"ref iteration #2"
400.perlbench,9770,1569.184412,6.226164,1,S,,,,,,"ref iteration #3"
400.perlbench,9770,1569.647608,6.224327,0,S,,,,,,"ref iteration #4"
400.perlbench,9770,1575.864066,6.199773,0,S,,,,,,"ref iteration #5"
401.bzip2,9650,1798.479359,5.365644,0,S,,,,,,"ref iteration #1"
401.bzip2,9650,1797.986467,5.367115,0,S,,,,,,"ref iteration #2"
401.bzip2,9650,1798.691238,5.365012,1,S,,,,,,"ref iteration #3"
401.bzip2,9650,1800.866431,5.358532,0,S,,,,,,"ref iteration #4"
401.bzip2,9650,1803.208079,5.351573,0,S,,,,,,"ref iteration #5"
403.gcc,8050,1088.095072,7.398251,0,S,,,,,,"ref iteration #1"
403.gcc,8050,1087.520251,7.402161,0,S,,,,,,"ref iteration #2"
403.gcc,8050,1091.520758,7.375032,1,S,,,,,,"ref iteration #3"
403.gcc,8050,1093.064027,7.364619,0,S,,,,,,"ref iteration #4"
403.gcc,8050,1094.825724,7.352768,0,S,,,,,,"ref iteration #5"
429.mcf,9120,2904.43242,3.14003,0,S,,,,,,"ref iteration #1"
429.mcf,9120,2902.326434,3.142307,0,S,,,,,,"ref iteration #2"
429.mcf,9120,2923.173959,3.119896,0,S,,,,,,"ref iteration #3"
429.mcf,9120,2911.506625,3.132399,0,S,,,,,,"ref iteration #4"
429.mcf,9120,2908.456307,3.135684,1,S,,,,,,"ref iteration #5"
445.gobmk,10490,1586.108759,6.61367,0,S,,,,,,"ref iteration #1"
445.gobmk,10490,1589.627327,6.599031,0,S,,,,,,"ref iteration #2"
445.gobmk,10490,1608.81067,6.520345,1,S,,,,,,"ref iteration #3"
445.gobmk,10490,1612.787866,6.504265,0,S,,,,,,"ref iteration #4"
445.gobmk,10490,1612.819963,6.504136,0,S,,,,,,"ref iteration #5"
456.hmmer,9330,1397.621713,6.675626,0,S,,,,,,"ref iteration #1"
456.hmmer,9330,1396.762094,6.679735,0,S,,,,,,"ref iteration #2"
456.hmmer,9330,1395.328308,6.686598,0,S,,,,,,"ref iteration #3"
456.hmmer,9330,1396.963508,6.678771,1,S,,,,,,"ref iteration #4"
456.hmmer,9330,1400.082573,6.663893,0,S,,,,,,"ref iteration #5"
458.sjeng,12100,2294.336354,5.273856,1,S,,,,,,"ref iteration #1"
458.sjeng,12100,2284.268176,5.297101,0,S,,,,,,"ref iteration #2"
458.sjeng,12100,2295.847261,5.270385,0,S,,,,,,"ref iteration #3"
458.sjeng,12100,2292.984907,5.276965,0,S,,,,,,"ref iteration #4"
458.sjeng,12100,2299.824586,5.261271,0,S,,,,,,"ref iteration #5"
462.libquantum,20720,1530.496719,13.538088,0,S,,,,,,"ref iteration #1"
462.libquantum,20720,1504.480632,13.772195,0,S,,,,,,"ref iteration #2"
462.libquantum,20720,1492.723203,13.880671,1,S,,,,,,"ref iteration #3"
462.libquantum,20720,1304.847355,15.879252,0,S,,,,,,"ref iteration #4"
462.libquantum,20720,1446.146039,14.327737,0,S,,,,,,"ref iteration #5"
464.h264ref,22130,2116.396541,10.456453,1,S,,,,,,"ref iteration #1"
464.h264ref,22130,2130.850816,10.385523,0,S,,,,,,"ref iteration #2"
464.h264ref,22130,2108.568533,10.495272,0,S,,,,,,"ref iteration #3"
464.h264ref,22130,2131.8737,10.38054,0,S,,,,,,"ref iteration #4"
464.h264ref,22130,2111.423642,10.48108,0,S,,,,,,"ref iteration #5"
471.omnetpp,6250,1634.693376,3.823347,0,S,,,,,,"ref iteration #1"
471.omnetpp,6250,1637.833701,3.816016,0,S,,,,,,"ref iteration #2"
471.omnetpp,6250,1642.018179,3.806292,1,S,,,,,,"ref iteration #3"
471.omnetpp,6250,1651.40543,3.784655,0,S,,,,,,"ref iteration #4"
471.omnetpp,6250,1656.104149,3.773917,0,S,,,,,,"ref iteration #5"
473.astar,7020,1319.680668,5.319469,0,S,,,,,,"ref iteration #1"
473.astar,7020,1339.719801,5.239902,0,S,,,,,,"ref iteration #2"
473.astar,7020,1346.828596,5.212245,1,S,,,,,,"ref iteration #3"
473.astar,7020,1349.944118,5.200215,0,S,,,,,,"ref iteration #4"
473.astar,7020,1354.936638,5.181054,0,S,,,,,,"ref iteration #5"
483.xalancbmk,6900,1018.389406,6.775404,0,S,,,,,,"ref iteration #1"
483.xalancbmk,6900,1019.282646,6.769467,1,S,,,,,,"ref iteration #2"
483.xalancbmk,6900,1020.217558,6.763263,0,S,,,,,,"ref iteration #3"
483.xalancbmk,6900,1022.266114,6.74971,0,S,,,,,,"ref iteration #4"
483.xalancbmk,6900,1018.338317,6.775744,0,S,,,,,,"ref iteration #5"

"Selected Results Table"

Benchmark,"Base Ref Time","Est. Base Run Time","Est. Base Ratio","Base Selected","Base Status","Peak Ref Time","Est. Peak Run Time","Est. Peak Ratio","Peak Selected","Peak Status",Description
400.perlbench,9770,1569.184412,6.226164,1,S,,,,,NR,"SelectedIteration (base #3)"
401.bzip2,9650,1798.691238,5.365012,1,S,,,,,NR,"SelectedIteration (base #3)"
403.gcc,8050,1091.520758,7.375032,1,S,,,,,NR,"SelectedIteration (base #3)"
429.mcf,9120,2908.456307,3.135684,1,S,,,,,NR,"SelectedIteration (base #5)"
445.gobmk,10490,1608.81067,6.520345,1,S,,,,,NR,"SelectedIteration (base #3)"
456.hmmer,9330,1396.963508,6.678771,1,S,,,,,NR,"SelectedIteration (base #4)"
458.sjeng,12100,2294.336354,5.273856,1,S,,,,,NR,"SelectedIteration (base #1)"
462.libquantum,20720,1492.723203,13.880671,1,S,,,,,NR,"SelectedIteration (base #3)"
464.h264ref,22130,2116.396541,10.456453,1,S,,,,,NR,"SelectedIteration (base #1)"
471.omnetpp,6250,1642.018179,3.806292,1,S,,,,,NR,"SelectedIteration (base #3)"
473.astar,7020,1346.828596,5.212245,1,S,,,,,NR,"SelectedIteration (base #3)"
483.xalancbmk,6900,1019.282646,6.769467,1,S,,,,,NR,"SelectedIteration (base #2)"

SPECint_base2006,6.235983,,6.235983
SPECint2006,"Not Run",,,,,,,"Not Run"

"Run number:",173

"Hardware Vendor:",
"Hardware Model:",
"Date tested:",Nov-2024
"CPU2006 License:",0
"Test sponsor:",
"Tested by:",
"Hardware avail:",Dec-9999
"Software avail:",Mar-2008


HARDWARE

"CPU Name"," "
"CPU Characteristics"," "
"CPU MHz"," "
FPU," "
"CPU(s) enabled"," cores,  chips,  cores/chip,  threads/core"
"CPU(s) orderable"," "
"Primary Cache"," "
"Secondary Cache"," "
"L3 Cache"," "
"Other Cache"," "
Memory," "
"Disk Subsystem"," "
"Other Hardware"," "

SOFTWARE

"Operating System","QEMU AArch64 Usermode"
Compiler,clang
"Auto Parallel",No
"File System"," "
"System State"," "
"Base Pointers",64-bit
"Peak Pointers","Not Applicable"
"Other Software",None

"Submit Notes"

"The config file option 'submit' was used."

"Base Compiler Invocation"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Portability Flags"
400.perlbench," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX_X64"
401.bzip2," -DSPEC_CPU_LP64"
403.gcc," -DSPEC_CPU_LP64"
429.mcf," -DSPEC_CPU_LP64"
445.gobmk," -DSPEC_CPU_LP64"
456.hmmer," -DSPEC_CPU_LP64"
458.sjeng," -DSPEC_CPU_LP64"
462.libquantum," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"
464.h264ref," -DSPEC_CPU_LP64"
471.omnetpp," -DSPEC_CPU_LP64"
473.astar," -DSPEC_CPU_LP64"
483.xalancbmk," -DSPEC_CPU_LP64"," -DSPEC_CPU_LINUX"

"Base Optimization Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Other Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Forbidden Flags"
400.perlbench
401.bzip2
403.gcc
429.mcf
445.gobmk
456.hmmer
458.sjeng
462.libquantum
464.h264ref
471.omnetpp
473.astar
483.xalancbmk

"Base Unknown Flags"
400.perlbench," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -static -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -static -unwindlib=libunwind"
401.bzip2," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," /home/XXXXXXXX/code/llvm-mte/tagcfi/build/bin/clang"," -Wno-int-conversion"," -Wno-int-conversion"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -std=gnu89"," -static -unwindlib=libunwind"," -O2 -fno-strict-aliasing --target=aarch64-linux-gnu -march=armv8-a+memtag --gcc-toolchain=/home/XXXXXXXX/code/llvm-mte/tagcfi/downloads/gcc/gcc-linaro-12.3.1-2023.06-x86_64_aarch64-linux-gnu/"," -static -unwindlib=libunwind"
